instrument,collection,technique,dynamic,midi,note,register,metric,value,ci_low,ci_high,rel_uncertainty,source_file
Violin,_1_,ordinario,mezzo-piano,80,G#5,Very high,EWSD_score_acoustic_balanced,9.385122107548764,3.787345860866592,14.21292088031042,0.313455387905574,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,80,G#5,Very high,EWSD_score_acoustic_balanced,9.385122107548764,3.787345860866592,14.21292088031042,0.313455387905574,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,81,A5,Very high,EWSD_score_acoustic_balanced,10.97301463496201,3.841856878308697,17.21078848283677,0.3583187973881246,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,82,A#5,Very high,EWSD_score_acoustic_balanced,6.060073400699186,3.019605560907549,12.41565833793941,0.4449035940173333,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,82,A#5,Very high,EWSD_score_acoustic_balanced,6.060073400699186,3.019605560907549,12.41565833793941,0.4449035940173333,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,83,B5,Very high,EWSD_score_acoustic_balanced,8.288336354784748,3.312267428363707,16.51778104123974,0.4422828681650453,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,85,C#6,Very high,EWSD_score_acoustic_balanced,10.82814839878362,3.786521260092933,20.01928580175518,0.3759269855677221,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,86,D6,Very high,EWSD_score_acoustic_balanced,13.61515128519275,5.314606451863923,21.80350034667397,0.3075958837897625,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,91,G6,Very high,EWSD_score_acoustic_balanced,8.197659230921085,3.593052138644934,10.91160484809668,0.2506964885983789,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,93,A6,Very high,EWSD_score_acoustic_balanced,8.825733129181137,3.290463261736568,12.87168888833257,0.2837883738687919,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,pianissimo,55,G3,Middle,EWSD_score_acoustic_balanced,36.36753246273631,18.7072395975188,49.34550322311996,0.2151989049715677,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,56,G#3,Middle,EWSD_score_acoustic_balanced,26.17361489128213,9.405696177460989,30.45065791449919,0.1989260113468395,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,57,A3,Middle,EWSD_score_acoustic_balanced,33.55306496554542,9.310251989878504,32.913185412431,0.185982300513461,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,58,A#3,Middle,EWSD_score_acoustic_balanced,16.49045971116926,7.89891225736456,24.31068161862074,0.2621823840723047,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,65,F4,High,EWSD_score_acoustic_balanced,18.82122155159589,6.94414204490826,26.43788604191655,0.2705403676718388,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,66,F#4,High,EWSD_score_acoustic_balanced,19.54888751886631,5.788001216071827,22.20395372996412,0.2184251765205676,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,67,G4,High,EWSD_score_acoustic_balanced,19.29482996653654,4.889685135499498,21.58868516184863,0.25073430434864,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,68,G#4,High,EWSD_score_acoustic_balanced,16.2198271094143,6.182965292770077,23.68552984227219,0.2934895884181259,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,70,A#4,High,EWSD_score_acoustic_balanced,9.91692031299687,4.136058436932793,16.41799621560415,0.3424450036853163,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,71,B4,High,EWSD_score_acoustic_balanced,15.42026322763526,5.673844823540999,25.87706289818246,0.3281679753361353,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,72,C5,Very high,EWSD_score_acoustic_balanced,9.64826960601657,3.385613301458305,14.85995898396703,0.3309771709852866,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,73,C#5,Very high,EWSD_score_acoustic_balanced,11.44442281453829,3.738031613463466,16.88986110923837,0.3184468643884499,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,74,D5,Very high,EWSD_score_acoustic_balanced,11.93404504534351,3.99567138017442,15.90321784647282,0.2850631979697735,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,76,E5,Very high,EWSD_score_acoustic_balanced,10.81903645229077,3.908555868259225,16.44982566424644,0.3085142899059503,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,77,F5,Very high,EWSD_score_acoustic_balanced,12.16791075571292,4.497341279663229,20.61177623131473,0.3465129605923986,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,79,G5,Very high,EWSD_score_acoustic_balanced,9.234409530766367,3.489491547486995,14.34991766998708,0.3159362100229804,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,81,A5,Very high,EWSD_score_acoustic_balanced,12.28122796197895,4.121976954461254,16.24759829893892,0.2538713127773782,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,83,B5,Very high,EWSD_score_acoustic_balanced,6.882719555596517,2.895692517718536,13.23356781018814,0.4179161632696534,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,86,D6,Very high,EWSD_score_acoustic_balanced,11.15070442359854,4.246652867769554,12.10594744138656,0.20096702942884,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,87,D#6,Very high,EWSD_score_acoustic_balanced,9.445711764222391,3.76193595678002,15.51651611786673,0.3372231211208899,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,88,E6,Very high,EWSD_score_acoustic_balanced,7.856360481121444,3.514966869100936,13.54647140465688,0.3494252432501035,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,89,F6,Very high,EWSD_score_acoustic_balanced,7.112145528217689,3.132834035148223,10.53711108973861,0.3031093037607541,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,90,F#6,Very high,EWSD_score_acoustic_balanced,5.397885942979125,2.448087707266616,9.616222252010584,0.3706089142801719,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,91,G6,Very high,EWSD_score_acoustic_balanced,4.865308843871095,3.327497204179219,6.095438109151717,0.1672270335233859,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,93,A6,Very high,EWSD_score_acoustic_balanced,5.316138645308925,3.687308155858111,5.801377714052312,0.1077167872121916,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,94,A#6,Very high,EWSD_score_acoustic_balanced,5.497738008080077,3.697153445966053,6.054057995914699,0.1169667228430041,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,95,B6,Very high,EWSD_score_acoustic_balanced,4.4537545803344,3.594606080367752,5.246459246295656,0.0974160889767406,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,96,C7,Very high,EWSD_score_acoustic_balanced,4.07691282996328,2.773898130164565,6.987828791031952,0.2782610629759409,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,98,D7,Very high,EWSD_score_acoustic_balanced,5.760114249432145,3.497665886078742,7.140631010682572,0.1840594268680299,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,100,E7,Very high,EWSD_score_acoustic_balanced,4.576467910487517,3.835310043948225,4.667931089316379,0.0532803435360726,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,101,F7,Very high,EWSD_score_acoustic_balanced,3.803172092409595,3.603263892160662,4.298964323703036,0.049126718965991,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,102,F#7,Very high,EWSD_score_acoustic_balanced,4.51857026992657,3.516443383225426,6.245588140591495,0.1585897884941059,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,pianissimo,103,G7,Very high,EWSD_score_acoustic_balanced,4.005736979751322,3.719910975528514,5.125922976023817,0.0911944750892357,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_pianissimo\_Sustains\analysis_results\ARCO_Normal_pianissimo.xlsx
Violin,_1_,ordinario,piano,55,G3,Middle,EWSD_score_acoustic_balanced,35.07141104378886,16.97603049502473,48.99512083650964,0.2236181823879594,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_piano\_Sustains\analysis_results\ARCO_Normal_piano.xlsx
Violin,_1_,ordinario,piano,56,G#3,Middle,EWSD_score_acoustic_balanced,28.32762260374315,13.66235654502245,33.76831600012701,0.1923803132548693,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_piano\_Sustains\analysis_results\ARCO_Normal_piano.xlsx
Violin,_1_,ordinario,piano,57,A3,Middle,EWSD_score_acoustic_balanced,32.54734227839292,11.6171048501127,34.8408618682062,0.1826277007449797,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_piano\_Sustains\analysis_results\ARCO_Normal_piano.xlsx
Violin,_1_,ordinario,piano,58,A#3,Middle,EWSD_score_acoustic_balanced,12.60590542182686,5.042518047192387,20.52588294381247,0.3417659823959913,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_piano\_Sustains\analysis_results\ARCO_Normal_piano.xlsx
Violin,_1_,ordinario,piano,61,C#4,High,EWSD_score_acoustic_balanced,11.70993853958896,3.934110377579162,18.14435508445283,0.3372711294006216,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_piano\_Sustains\analysis_results\ARCO_Normal_piano.xlsx
Violin,_1_,ordinario,piano,62,D4,High,EWSD_score_acoustic_balanced,17.03783491897532,6.259489321818624,25.05237848553201,0.2873542023381228,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_piano\_Sustains\analysis_results\ARCO_Normal_piano.xlsx
Violin,_1_,ordinario,piano,64,E4,High,EWSD_score_acoustic_balanced,21.75989822070732,8.174312050791738,29.97650681883129,0.2531225884249838,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_piano\_Sustains\analysis_results\ARCO_Normal_piano.xlsx
Violin,_1_,ordinario,piano,77,F5,Very high,EWSD_score_acoustic_balanced,12.11460272101857,4.064220549412722,16.81014868893769,0.2926675707013844,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_piano\_Sustains\analysis_results\ARCO_Normal_piano.xlsx
Violin,_1_,ordinario,piano,80,G#5,Very high,EWSD_score_acoustic_balanced,9.338380895433238,3.784040731743024,15.0339290432016,0.3290365939625453,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_piano\_Sustains\analysis_results\ARCO_Normal_piano.xlsx
Violin,_1_,ordinario,piano,84,C6,Very high,EWSD_score_acoustic_balanced,5.554032797987514,2.540890881259048,11.34341782375892,0.4471714235738106,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_piano\_Sustains\analysis_results\ARCO_Normal_piano.xlsx
Violin,_1_,ordinario,piano,85,C#6,Very high,EWSD_score_acoustic_balanced,7.693667717793178,3.494633356596899,14.4094821273083,0.3765757779184324,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_piano\_Sustains\analysis_results\ARCO_Normal_piano.xlsx
Violin,_1_,ordinario,piano,86,D6,Very high,EWSD_score_acoustic_balanced,7.594702073036862,3.656537153722632,11.33164534057669,0.2710970554634717,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_piano\_Sustains\analysis_results\ARCO_Normal_piano.xlsx
Violin,_1_,ordinario,piano,88,E6,Very high,EWSD_score_acoustic_balanced,9.083509539247183,3.847065594105608,12.03251370134833,0.2448568319700321,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_piano\_Sustains\analysis_results\ARCO_Normal_piano.xlsx
Violin,_1_,ordinario,piano,93,A6,Very high,EWSD_score_acoustic_balanced,6.104660467392318,3.081466881247876,8.3565839494635,0.2394570839622324,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_piano\_Sustains\analysis_results\ARCO_Normal_piano.xlsx
Violin,_1_,ordinario,piano,94,A#6,Very high,EWSD_score_acoustic_balanced,5.151561885107367,2.831504688377708,10.02907092397723,0.377954339367896,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_piano\_Sustains\analysis_results\ARCO_Normal_piano.xlsx
Violin,_1_,ordinario,piano,95,B6,Very high,EWSD_score_acoustic_balanced,5.768777505080215,2.827219856431226,10.25752196255713,0.3461032940257042,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_piano\_Sustains\analysis_results\ARCO_Normal_piano.xlsx
Violin,_1_,ordinario,piano,97,C#7,Very high,EWSD_score_acoustic_balanced,4.401285759005562,3.210875878780087,7.062102792237708,0.2360594293115106,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_piano\_Sustains\analysis_results\ARCO_Normal_piano.xlsx
Violin,_1_,ordinario,piano,99,D#7,Very high,EWSD_score_acoustic_balanced,3.182876148434876,2.251829343220123,8.06167975690325,0.4758898838542049,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_piano\_Sustains\analysis_results\ARCO_Normal_piano.xlsx
Violin,_1_,ordinario,piano,100,E7,Very high,EWSD_score_acoustic_balanced,4.414244947004241,2.902543462232514,6.701322075707699,0.2419550639100248,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_piano\_Sustains\analysis_results\ARCO_Normal_piano.xlsx
Violin,_1_,ordinario,piano,101,F7,Very high,EWSD_score_acoustic_balanced,4.356960740308736,3.134211590451882,6.683167260789001,0.2164236181662185,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_piano\_Sustains\analysis_results\ARCO_Normal_piano.xlsx
Violin,_1_,ordinario,piano,102,F#7,Very high,EWSD_score_acoustic_balanced,4.34981055893804,3.723440936608326,5.038057912157683,0.0789521307621789,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_piano\_Sustains\analysis_results\ARCO_Normal_piano.xlsx
Violin,con-sord,con_sordino,forte,55,G3,Middle,EWSD_score_acoustic_balanced,38.57005175647964,25.1154167014353,51.92864245024937,0.1746589522287993,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_forte\_Sustains\analysis_results\sordina_forte.xlsx
Violin,con-sord,con_sordino,forte,56,G#3,Middle,EWSD_score_acoustic_balanced,17.02151457152067,9.776815847818854,23.7259234001485,0.2084922569248542,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_forte\_Sustains\analysis_results\sordina_forte.xlsx
Violin,con-sord,con_sordino,forte,58,A#3,Middle,EWSD_score_acoustic_balanced,17.42707547884308,11.25383205636125,26.65094660501421,0.2415785031761626,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_forte\_Sustains\analysis_results\sordina_forte.xlsx
Violin,con-sord,con_sordino,forte,61,C#4,High,EWSD_score_acoustic_balanced,27.90771611432821,14.02838003123446,32.16727489362262,0.1657532272180166,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_forte\_Sustains\analysis_results\sordina_forte.xlsx
Violin,con-sord,con_sordino,forte,62,D4,High,EWSD_score_acoustic_balanced,22.62736592147622,13.57367484992888,32.26566095712511,0.215497145859801,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_forte\_Sustains\analysis_results\sordina_forte.xlsx
Violin,con-sord,con_sordino,forte,64,E4,High,EWSD_score_acoustic_balanced,20.2490388026087,10.86962343194924,27.31130033060133,0.2056462006272248,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_forte\_Sustains\analysis_results\sordina_forte.xlsx
Violin,con-sord,con_sordino,forte,65,F4,High,EWSD_score_acoustic_balanced,22.87823931084347,11.40637314591497,31.07779731761431,0.2248685919538732,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_forte\_Sustains\analysis_results\sordina_forte.xlsx
Violin,con-sord,con_sordino,forte,66,F#4,High,EWSD_score_acoustic_balanced,13.85436376707137,7.248651581036101,22.79579032755952,0.3025236715563662,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_forte\_Sustains\analysis_results\sordina_forte.xlsx
Violin,con-sord,con_sordino,forte,70,A#4,High,EWSD_score_acoustic_balanced,9.55938699894925,4.805714243925062,17.92598613247952,0.350718704370289,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_forte\_Sustains\analysis_results\sordina_forte.xlsx
Violin,con-sord,con_sordino,forte,71,B4,High,EWSD_score_acoustic_balanced,14.40809865501211,7.356491727060365,24.26451249844914,0.3044691140511616,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_forte\_Sustains\analysis_results\sordina_forte.xlsx
Violin,con-sord,con_sordino,forte,72,C5,Very high,EWSD_score_acoustic_balanced,11.17727224028746,6.56171771266274,17.7934049217302,0.2671189616518489,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_forte\_Sustains\analysis_results\sordina_forte.xlsx
Violin,con-sord,con_sordino,forte,75,D#5,Very high,EWSD_score_acoustic_balanced,12.8549090354491,6.484469534387938,19.74683512559124,0.2832290224809969,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_forte\_Sustains\analysis_results\sordina_forte.xlsx
Violin,con-sord,con_sordino,forte,76,E5,Very high,EWSD_score_acoustic_balanced,14.26749988479814,5.70433723987697,20.27526471791617,0.2666415553759354,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_forte\_Sustains\analysis_results\sordina_forte.xlsx
Violin,con-sord,con_sordino,forte,80,G#5,Very high,EWSD_score_acoustic_balanced,7.557483757234926,4.020670842402766,13.98107297316285,0.3128794778422888,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_forte\_Sustains\analysis_results\sordina_forte.xlsx
Violin,con-sord,con_sordino,forte,83,B5,Very high,EWSD_score_acoustic_balanced,6.472104917604609,3.969695695366199,11.85697458489559,0.3126759533336459,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_forte\_Sustains\analysis_results\sordina_forte.xlsx
Violin,con-sord,con_sordino,forte,85,C#6,Very high,EWSD_score_acoustic_balanced,7.601649068273296,3.178226910070575,14.63696730478334,0.4334087953539377,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_forte\_Sustains\analysis_results\sordina_forte.xlsx
Violin,con-sord,con_sordino,forte,86,D6,Very high,EWSD_score_acoustic_balanced,11.95246342504672,4.303064051344502,16.43319105009171,0.2712616564780468,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_forte\_Sustains\analysis_results\sordina_forte.xlsx
Violin,con-sord,con_sordino,forte,91,G6,Very high,EWSD_score_acoustic_balanced,7.9468302922032,3.37333867761088,10.23232470665785,0.2367148773186704,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_forte\_Sustains\analysis_results\sordina_forte.xlsx
Violin,con-sord,con_sordino,mezzo-forte,55,G3,Middle,EWSD_score_acoustic_balanced,47.60891598959189,32.4352187106277,61.47187459191631,0.1590067613086243,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_mezzo-forte\_Sustains\analysis_results\sordina_mezzo-forte.xlsx
Violin,con-sord,con_sordino,mezzo-forte,67,G4,High,EWSD_score_acoustic_balanced,15.91768039834941,9.085188675254871,24.65741557777639,0.256259280981431,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_mezzo-forte\_Sustains\analysis_results\sordina_mezzo-forte.xlsx
Violin,con-sord,con_sordino,mezzo-forte,82,A#5,Very high,EWSD_score_acoustic_balanced,6.314669795711421,3.867163467628806,12.83872567312256,0.3812618752855966,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_mezzo-forte\_Sustains\analysis_results\sordina_mezzo-forte.xlsx
Violin,con-sord,con_sordino,mezzo-forte,93,A6,Very high,EWSD_score_acoustic_balanced,7.179250327921426,4.05064044503516,7.685217215227918,0.1338832489035372,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_mezzo-forte\_Sustains\analysis_results\sordina_mezzo-forte.xlsx
Violin,con-sord,con_sordino,mezzo-piano,56,G#3,Middle,EWSD_score_acoustic_balanced,19.58758296248738,8.592577435950558,22.524676661285,0.1780160238699032,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_mezzo-piano\_Sustains\analysis_results\sordina_mezzo-piano.xlsx
Violin,con-sord,con_sordino,mezzo-piano,58,A#3,Middle,EWSD_score_acoustic_balanced,14.41458951764557,7.702315761925956,22.98031243865444,0.2811732201179591,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_mezzo-piano\_Sustains\analysis_results\sordina_mezzo-piano.xlsx
Violin,con-sord,con_sordino,mezzo-piano,61,C#4,High,EWSD_score_acoustic_balanced,21.50672934260379,8.45779130916852,27.54523908173172,0.2324278362402356,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_mezzo-piano\_Sustains\analysis_results\sordina_mezzo-piano.xlsx
Violin,con-sord,con_sordino,mezzo-piano,62,D4,High,EWSD_score_acoustic_balanced,15.27147020114631,5.575167371653918,23.12817747002769,0.2997462445572159,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_mezzo-piano\_Sustains\analysis_results\sordina_mezzo-piano.xlsx
Violin,con-sord,con_sordino,mezzo-piano,64,E4,High,EWSD_score_acoustic_balanced,14.35105100386146,5.381983007815998,20.67426547741583,0.2841135787735427,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_mezzo-piano\_Sustains\analysis_results\sordina_mezzo-piano.xlsx
Violin,con-sord,con_sordino,mezzo-piano,65,F4,High,EWSD_score_acoustic_balanced,15.99574418599507,6.539776356175849,23.65672943997917,0.2694862746536885,C:\Users\lmr20\Desktop\Strings\Strings\violin\con-sord\sordina_mezzo-piano\_Sustains\analysis_results\sordina_mezzo-piano.xlsx
